arrondissement,nb_pieces,nb_chambres,surface,prix,lien,prix_mc
6,3,,77,1742000,https://www.century21.fr/trouver_logement/detail/2045192294/,22623.376623376622
9,5,,148,1790000,https://www.century21.fr/trouver_logement/detail/1645168239/,12094.594594594595
8,4,,131,1790000,https://www.century21.fr/trouver_logement/detail/2168512662/,13664.12213740458
16,4,,118,1800000,https://www.century21.fr/trouver_logement/detail/2163911102/,15254.237288135593
10,6,,141,1815000,https://www.century21.fr/trouver_logement/detail/2172378953/,12872.340425531915
5,6,,136,1846000,https://www.century21.fr/trouver_logement/detail/362427325/,13573.529411764706
11,4,,149,1858000,https://www.century21.fr/trouver_logement/detail/1959029836/,12469.79865771812
18,6,,189,1870000,https://www.century21.fr/trouver_logement/detail/1240353514/,9894.179894179893
9,6,,178,1880000,https://www.century21.fr/trouver_logement/detail/1189367890/,10561.797752808989
16,6,,170,1895000,https://www.century21.fr/trouver_logement/detail/2077512161/,11147.058823529413
9,6,,169,1900000,https://www.century21.fr/trouver_logement/detail/1674902366/,11242.603550295858
18,5,,127,1920000,https://www.century21.fr/trouver_logement/detail/2072749782/,15118.110236220473
16,4,,122,1980000,https://www.century21.fr/trouver_logement/detail/2031320624/,16229.508196721312
16,6,,145,2000000,https://www.century21.fr/trouver_logement/detail/2117527348/,13793.103448275862
18,5,,109,2035000,https://www.century21.fr/trouver_logement/detail/2144732743/,18669.724770642202
18,5,,110,2070000,https://www.century21.fr/trouver_logement/detail/2072752075/,18818.18181818182
16,6,,165,2080000,https://www.century21.fr/trouver_logement/detail/2154802723/,12606.060606060606
15,5,,114,2120000,https://www.century21.fr/trouver_logement/detail/2110969241/,18596.491228070176
10,8,,201,2120000,https://www.century21.fr/trouver_logement/detail/2165318553/,10547.26368159204
8,7,,187,2150000,https://www.century21.fr/trouver_logement/detail/2163159916/,11497.326203208557
9,6,,163,2184000,https://www.century21.fr/trouver_logement/detail/1330754250/,13398.773006134968
16,5,,176,2195000,https://www.century21.fr/trouver_logement/detail/2046990189/,12471.59090909091
16,4,,118,2340000,https://www.century21.fr/trouver_logement/detail/2090993086/,19830.508474576272
16,4,,118,2340000,https://www.century21.fr/trouver_logement/detail/2177103549/,19830.508474576272
8,8,,199,2540000,https://www.century21.fr/trouver_logement/detail/2113397613/,12763.819095477387
12,6,,272,2635000,https://www.century21.fr/trouver_logement/detail/2172484826/,9687.5
8,6,,187,2970000,https://www.century21.fr/trouver_logement/detail/1449895373/,15882.35294117647
4,5,,139,3090000,https://www.century21.fr/trouver_logement/detail/2167124630/,22230.21582733813
4,3,,80,3192000,https://www.century21.fr/trouver_logement/detail/1998755799/,39900.0
16,7,,231,3250000,https://www.century21.fr/trouver_logement/detail/2090119266/,14069.264069264069
6,7,,194,3300000,https://www.century21.fr/trouver_logement/detail/1279568267/,17010.309278350516
6,6,,171,4000000,https://www.century21.fr/trouver_logement/detail/2160490306/,23391.812865497075
6,6,,171,4000000,https://www.century21.fr/trouver_logement/detail/2162559709/,23391.812865497075
1,7,,486,18000000,https://www.century21.fr/trouver_logement/detail/1973843186/,37037.03703703704
